geo_code,region,ig_label,country,year,num_deaths,population,GNI_per_capita_wb_Atlas_USD_EUR,people_affected,total_death_attributed_sex_standarized
FI,Scandinavia Europe,H,Finland,2014.0,2906.0,10902540.0,35835.0,2906.0,1.0
FI,Scandinavia Europe,H,Finland,2015.0,2883.0,10943506.0,38861.0,2883.0,1.0
FI,Scandinavia Europe,H,Finland,2016.0,2897.0,10974616.0,41821.0,2897.0,1.0
FI,Scandinavia Europe,H,Finland,2017.0,3122.0,11006594.0,42539.0,3122.0,1.0
FI,Scandinavia Europe,H,Finland,2018.0,3012.0,11026260.0,40199.0,3012.0,1.0
FI,Scandinavia Europe,H,Finland,2019.0,3174.0,11035838.0,43616.0,3174.0,1.0
FR,Western Europe,H,France,1991.0,110926.0,116626878.0,19817.0,110926.0,5.0
FR,Western Europe,H,France,1992.0,111665.0,117209702.0,21957.0,111665.0,5.0
FR,Western Europe,H,France,1993.0,114886.0,117771858.0,21620.0,114886.0,5.0
FR,Western Europe,H,France,1994.0,110314.0,118208640.0,22252.0,110314.0,5.0
FR,Western Europe,H,France,1995.0,113567.0,118630278.0,23387.0,113567.0,5.0
FR,Western Europe,H,France,1996.0,119252.0,119044594.0,24519.0,119252.0,5.0
FR,Western Europe,H,France,1997.0,113025.0,119452772.0,24245.0,113025.0,5.0
FR,Western Europe,H,France,1998.0,116207.0,119869768.0,23139.0,116207.0,4.0
FR,Western Europe,H,France,1999.0,112788.0,120317066.0,22675.0,112788.0,4.0
FR,Western Europe,H,France,2000.0,109648.0,121090044.0,24876.0,109648.0,4.0
FR,Western Europe,H,France,2001.0,106948.0,121958630.0,25653.0,106948.0,4.0
FR,Western Europe,H,France,2002.0,105578.0,122848072.0,26269.0,105578.0,4.0
FR,Western Europe,H,France,2003.0,102248.0,123728176.0,24793.0,102248.0,4.0
FR,Western Europe,H,France,2004.0,100008.0,124584482.0,24902.0,100008.0,4.0
FR,Western Europe,H,France,2005.0,99490.0,125545740.0,26372.0,99490.0,4.0
FR,Western Europe,H,France,2006.0,97396.0,126459270.0,32110.0,97396.0,4.0
FR,Western Europe,H,France,2007.0,101464.0,127290130.0,30494.0,101464.0,4.0
FR,Western Europe,H,France,2008.0,106388.0,128014386.0,29577.0,106388.0,4.0
FR,Western Europe,H,France,2009.0,107046.0,128700452.0,31667.0,107046.0,4.0
FR,Western Europe,H,France,2010.0,111006.0,129317712.0,30523.0,111006.0,4.0
FR,Western Europe,H,France,2011.0,106140.0,129957442.0,33259.0,106140.0,4.0
FR,Western Europe,H,France,2012.0,110096.0,130553966.0,33550.0,110096.0,4.0
FR,Western Europe,H,France,2013.0,109904.0,131200700.0,33197.0,109904.0,4.0
FR,Western Europe,H,France,2014.0,101797.0,132331960.0,31427.0,101797.0,3.0
FR,Western Europe,H,France,2015.0,104176.0,132916306.0,33877.0,104176.0,3.0
FR,Western Europe,H,France,2016.0,103471.0,133276782.0,35915.0,103471.0,3.0
FR,Western Europe,H,France,2017.0,102685.0,133619632.0,36354.0,102685.0,3.0
FR,Western Europe,H,France,2018.0,102162.0,134052448.0,34329.0,102162.0,3.0
FR,Western Europe,H,France,2019.0,106414.0,134355272.0,37083.0,106414.0,3.0
GB,Northern Europe,H,United Kingdom,1990.0,206917.0,114313944.0,17294.0,206917.0,7.0
GB,Northern Europe,H,United Kingdom,1991.0,216861.0,114676398.0,17976.0,216861.0,7.0
GB,Northern Europe,H,United Kingdom,1992.0,219547.0,115023188.0,19829.0,219547.0,7.0
GB,Northern Europe,H,United Kingdom,1993.0,241235.0,115298420.0,19621.0,241235.0,7.0
GB,Northern Europe,H,United Kingdom,1994.0,238006.0,115576034.0,20016.0,238006.0,6.0
GB,Northern Europe,H,United Kingdom,1995.0,243044.0,115886944.0,19189.0,243044.0,6.0
GB,Northern Europe,H,United Kingdom,1996.0,258533.0,116189174.0,20576.0,258533.0,6.0
GB,Northern Europe,H,United Kingdom,1997.0,247021.0,116478624.0,22949.0,247021.0,6.0
GB,Northern Europe,H,United Kingdom,1998.0,248163.0,116789192.0,24125.0,248163.0,6.0
GB,Northern Europe,H,United Kingdom,1999.0,241957.0,117159370.0,25075.0,241957.0,6.0
GB,Northern Europe,H,United Kingdom,2000.0,230733.0,117570492.0,29256.0,230733.0,5.0
GB,Northern Europe,H,United Kingdom,2001.0,207673.0,117999562.0,31177.0,207673.0,5.0
GB,Northern Europe,H,United Kingdom,2002.0,195999.0,118479128.0,33065.0,195999.0,5.0
GB,Northern Europe,H,United Kingdom,2003.0,188394.0,119002788.0,30753.0,188394.0,5.0
GB,Northern Europe,H,United Kingdom,2004.0,178769.0,119587518.0,29937.0,178769.0,5.0
GB,Northern Europe,H,United Kingdom,2005.0,172511.0,120364100.0,31349.0,172511.0,4.0
GB,Northern Europe,H,United Kingdom,2006.0,164497.0,121240722.0,37976.0,164497.0,4.0
GB,Northern Europe,H,United Kingdom,2007.0,165437.0,122146558.0,35961.0,165437.0,4.0
GB,Northern Europe,H,United Kingdom,2008.0,167849.0,123143294.0,32899.0,167849.0,4.0
GB,Northern Europe,H,United Kingdom,2009.0,162516.0,124084686.0,31739.0,162516.0,4.0
GB,Northern Europe,H,United Kingdom,2010.0,166732.0,125020394.0,29086.0,166732.0,4.0
GB,Northern Europe,H,United Kingdom,2011.0,157518.0,126045064.0,30819.0,157518.0,4.0
GB,Northern Europe,H,United Kingdom,2012.0,166232.0,126990176.0,32314.0,166232.0,4.0
GB,Northern Europe,H,United Kingdom,2013.0,165517.0,127810684.0,32439.0,165517.0,3.0
GB,Northern Europe,H,United Kingdom,2014.0,155929.0,128702406.0,32333.0,155929.0,3.0
GB,Northern Europe,H,United Kingdom,2015.0,163491.0,129706786.0,36637.0,163491.0,3.0
GB,Northern Europe,H,United Kingdom,2016.0,162347.0,130758088.0,39635.0,162347.0,3.0
GB,Northern Europe,H,United Kingdom,2017.0,161509.0,131688284.0,39598.0,161509.0,3.0
GB,Northern Europe,H,United Kingdom,2018.0,164810.0,132547152.0,35171.0,164810.0,3.0
GB,Northern Europe,H,United Kingdom,2019.0,166610.0,133294224.0,37887.0,166610.0,3.0
GR,Southern Europe,H,Greece,2006.0,23203.0,22009432.0,20828.0,23203.0,7.0
GR,Southern Europe,H,Greece,2007.0,23130.0,22072016.0,20023.0,23130.0,7.0
GR,Southern Europe,H,Greece,2008.0,23543.0,22121874.0,19503.0,23543.0,7.0
GR,Southern Europe,H,Greece,2009.0,23380.0,22189490.0,21140.0,23380.0,7.0
GR,Southern Europe,H,Greece,2010.0,23451.0,22238578.0,19166.0,23451.0,7.0
GR,Southern Europe,H,Greece,2011.0,25401.0,22246784.0,18381.0,25401.0,7.0
GR,Southern Europe,H,Greece,2012.0,25487.0,22172812.0,17915.0,25487.0,7.0
GR,Southern Europe,H,Greece,2013.0,25554.0,22007230.0,17001.0,25554.0,7.0
GR,Southern Europe,H,Greece,2014.0,27294.0,21853614.0,15960.0,27294.0,6.0
GR,Southern Europe,H,Greece,2015.0,28699.0,21716036.0,16630.0,28699.0,6.0
GR,Southern Europe,H,Greece,2016.0,28404.0,21567496.0,17122.0,28404.0,6.0
GR,Southern Europe,H,Greece,2017.0,27925.0,21536386.0,17039.0,27925.0,5.0
GR,Southern Europe,H,Greece,2018.0,27564.0,21482330.0,15910.0,27564.0,5.0
GR,Southern Europe,H,Greece,2019.0,28695.0,21449198.0,17197.0,28695.0,5.0
HR,Southern Europe,UM,Croatia,2001.0,10037.0,8590812.0,5761.0,10037.0,9.0
HR,Southern Europe,UM,Croatia,2002.0,10236.0,8610988.0,6411.0,10236.0,9.0
HR,Southern Europe,UM,Croatia,2003.0,10851.0,8610768.0,6389.0,10851.0,9.0
HR,Southern Europe,UM,Croatia,2004.0,10907.0,8611450.0,6786.0,10907.0,9.0
HR,Southern Europe,UM,Croatia,2005.0,11212.0,8621722.0,7496.0,11212.0,9.0
HR,Southern Europe,UM,Croatia,2006.0,10445.0,8624974.0,9511.0,10445.0,9.0
HR,Southern Europe,UM,Croatia,2007.0,10141.0,8627060.0,9477.0,10141.0,9.0
HR,Southern Europe,H,Croatia,2008.0,9974.0,8623934.0,9490.0,9974.0,8.0
HR,Southern Europe,H,Croatia,2009.0,9363.0,8619592.0,9967.0,9363.0,8.0
HR,Southern Europe,H,Croatia,2010.0,9077.0,8605694.0,9594.0,9077.0,8.0
HR,Southern Europe,H,Croatia,2011.0,8654.0,8579714.0,10411.0,8654.0,8.0
HR,Southern Europe,H,Croatia,2012.0,8503.0,8551968.0,10372.0,8503.0,8.0
HR,Southern Europe,H,Croatia,2013.0,8348.0,8524280.0,10422.0,8348.0,7.0
HR,Southern Europe,H,Croatia,2014.0,8187.0,8493618.0,9862.0,8187.0,7.0
HR,Southern Europe,H,Croatia,2015.0,8575.0,8450632.0,11070.0,8575.0,7.0
HR,Southern Europe,UM,Croatia,2016.0,8007.0,8381338.0,11785.0,8007.0,7.0
HR,Southern Europe,H,Croatia,2017.0,7939.0,8308426.0,12371.0,7939.0,7.0
HR,Southern Europe,H,Croatia,2018.0,7778.0,8210986.0,11949.0,7778.0,7.0
HR,Southern Europe,H,Croatia,2019.0,8098.0,8152492.0,13433.0,8098.0,7.0
HU,Eastern Europe,UM,Hungary,1993.0,24687.0,20730070.0,3356.0,24687.0,11.0
HU,Eastern Europe,UM,Hungary,1994.0,24083.0,20700020.0,3679.0,24083.0,11.0
HU,Eastern Europe,UM,Hungary,1995.0,24331.0,20673400.0,3862.0,24331.0,11.0
HU,Eastern Europe,UM,Hungary,1996.0,23724.0,20642458.0,3953.0,23724.0,10.0
HU,Eastern Europe,UM,Hungary,1997.0,23442.0,20602494.0,3962.0,23442.0,10.0
HU,Eastern Europe,UM,Hungary,1998.0,23288.0,20559448.0,3953.0,23288.0,10.0
HU,Eastern Europe,UM,Hungary,1999.0,22990.0,20506832.0,4006.0,22990.0,10.0
HU,Eastern Europe,UM,Hungary,2000.0,21694.0,20443287.0,4599.0,21694.0,9.0
HU,Eastern Europe,UM,Hungary,2001.0,21860.0,20400596.0,5148.0,21860.0,9.0
HU,Eastern Europe,UM,Hungary,2002.0,21957.0,20349706.0,6003.0,21957.0,9.0
HU,Eastern Europe,UM,Hungary,2003.0,22608.0,20284724.0,6323.0,22608.0,9.0
HU,Eastern Europe,UM,Hungary,2004.0,22692.0,20233484.0,6849.0,22692.0,9.0
HU,Eastern Europe,UM,Hungary,2005.0,23460.0,20195098.0,7621.0,23460.0,9.0
HU,Eastern Europe,UM,Hungary,2006.0,23150.0,20153162.0,9528.0,23150.0,9.0
HU,Eastern Europe,H,Hungary,2007.0,23518.0,20132316.0,8937.0,23518.0,9.0
HU,Eastern Europe,H,Hungary,2008.0,23422.0,20090802.0,9001.0,23422.0,9.0
HU,Eastern Europe,H,Hungary,2009.0,23656.0,20061950.0,9636.0,23656.0,9.0
HU,Eastern Europe,H,Hungary,2010.0,24262.0,20028648.0,9205.0,24262.0,9.0
HU,Eastern Europe,H,Hungary,2011.0,23943.0,19971444.0,9917.0,23943.0,8.0
HU,Eastern Europe,UM,Hungary,2012.0,23466.0,19863850.0,10109.0,23466.0,8.0
HU,Eastern Europe,UM,Hungary,2013.0,23292.0,19817596.0,10248.0,23292.0,8.0
HU,Eastern Europe,H,Hungary,2014.0,22888.0,19754730.0,9833.0,22888.0,8.0
HU,Eastern Europe,H,Hungary,2015.0,23858.0,19711142.0,10897.0,23858.0,8.0
HU,Eastern Europe,H,Hungary,2016.0,23546.0,19660970.0,12033.0,23546.0,7.0
HU,Eastern Europe,H,Hungary,2017.0,23631.0,19595122.0,12504.0,23631.0,7.0
HU,Eastern Europe,H,Hungary,2018.0,22902.0,19556742.0,12491.0,22902.0,7.0
HU,Eastern Europe,H,Hungary,2019.0,22702.0,19545512.0,14472.0,22702.0,7.0
IE,Northern Europe,H,Ireland,1990.0,8813.0,7013940.0,11672.0,8813.0,5.0
IE,Northern Europe,H,Ireland,1991.0,8984.0,7041954.0,12147.0,8984.0,5.0
IE,Northern Europe,H,Ireland,1992.0,9070.0,7094984.0,13300.0,9070.0,5.0
IE,Northern Europe,H,Ireland,1993.0,9399.0,7138734.0,13386.0,9399.0,5.0
IE,Northern Europe,H,Ireland,1994.0,9350.0,7166308.0,14129.0,9350.0,5.0
IE,Northern Europe,H,Ireland,1995.0,9396.0,7195234.0,15373.0,9396.0,5.0
IE,Northern Europe,H,Ireland,1996.0,10019.0,7240130.0,17076.0,10019.0,5.0
IE,Northern Europe,H,Ireland,1997.0,9620.0,7309910.0,18591.0,9620.0,5.0
IE,Northern Europe,H,Ireland,1998.0,9911.0,7386772.0,19205.0,9911.0,4.0
IE,Northern Europe,H,Ireland,1999.0,10168.0,7464012.0,20240.0,10168.0,4.0
IE,Northern Europe,H,Ireland,2000.0,10021.0,7555130.0,24020.0,10021.0,4.0
IE,Northern Europe,H,Ireland,2001.0,9442.0,7665566.0,25879.0,9442.0,4.0
IE,Northern Europe,H,Ireland,2002.0,8970.0,7799404.0,28277.0,8970.0,4.0
IE,Northern Europe,H,Ireland,2003.0,8472.0,7928382.0,28588.0,8472.0,4.0
IE,Northern Europe,H,Ireland,2004.0,8118.0,8057702.0,29961.0,8118.0,4.0
IE,Northern Europe,H,Ireland,2005.0,7624.0,8223344.0,32773.0,7624.0,4.0
IE,Northern Europe,H,Ireland,2006.0,7333.0,8416312.0,40646.0,7333.0,4.0
IE,Northern Europe,H,Ireland,2007.0,6822.0,8680236.0,38376.0,6822.0,3.0
IE,Northern Europe,H,Ireland,2008.0,6800.0,8915530.0,34604.0,6800.0,3.0
IE,Northern Europe,H,Ireland,2009.0,6600.0,9042644.0,33636.0,6600.0,3.0
IE,Northern Europe,H,Ireland,2010.0,6355.0,9098856.0,31231.0,6355.0,3.0
IE,Northern Europe,H,Ireland,2011.0,6131.0,9141762.0,31635.0,6131.0,3.0
IE,Northern Europe,H,Ireland,2012.0,6143.0,9178574.0,31564.0,6143.0,3.0
IE,Northern Europe,H,Ireland,2013.0,5970.0,9219558.0,33031.0,5970.0,3.0
IE,Northern Europe,H,Ireland,2014.0,5816.0,9275704.0,33704.0,5816.0,3.0
IE,Northern Europe,H,Ireland,2015.0,6112.0,9355254.0,41414.0,6112.0,2.0
IE,Northern Europe,H,Ireland,2016.0,6002.0,9452572.0,47571.0,6002.0,2.0
IE,Northern Europe,H,Ireland,2017.0,6032.0,9568766.0,50774.0,6032.0,2.0
IE,Northern Europe,H,Ireland,2018.0,6298.0,9660784.0,49488.0,6298.0,2.0
IE,Northern Europe,H,Ireland,2019.0,6581.0,9808480.0,55520.0,6581.0,2.0
IS,Scandinavia Europe,H,Iceland,1997.0,326.0,539748.0,25641.0,326.0,2.0
IS,Scandinavia Europe,H,Iceland,1998.0,312.0,544762.0,26231.0,312.0,2.0
IS,Scandinavia Europe,H,Iceland,1999.0,303.0,551424.0,27118.0,303.0,2.0
IS,Scandinavia Europe,H,Iceland,2000.0,288.0,558098.0,31396.0,288.0,2.0
IS,Scandinavia Europe,H,Iceland,2001.0,276.0,566722.0,32994.0,276.0,2.0
IS,Scandinavia Europe,H,Iceland,2002.0,267.0,573150.0,35096.0,267.0,2.0
IS,Scandinavia Europe,H,Iceland,2003.0,258.0,576942.0,32145.0,258.0,2.0
IS,Scandinavia Europe,H,Iceland,2004.0,258.0,581140.0,33270.0,258.0,2.0
IS,Scandinavia Europe,H,Iceland,2005.0,277.0,587154.0,37090.0,277.0,2.0
IS,Scandinavia Europe,H,Iceland,2006.0,268.0,599782.0,45309.0,268.0,2.0
IS,Scandinavia Europe,H,Iceland,2007.0,272.0,615344.0,46986.0,272.0,2.0
IS,Scandinavia Europe,H,Iceland,2008.0,278.0,630918.0,34006.0,278.0,2.0
IS,Scandinavia Europe,H,Iceland,2009.0,274.0,638736.0,30079.0,274.0,2.0
IS,Scandinavia Europe,H,Iceland,2010.0,269.0,635260.0,25178.0,269.0,2.0
IS,Scandinavia Europe,H,Iceland,2011.0,279.0,636904.0,28147.0,279.0,2.0
IS,Scandinavia Europe,H,Iceland,2012.0,276.0,639150.0,31448.0,276.0,2.0
IS,Scandinavia Europe,H,Iceland,2013.0,277.0,643714.0,35592.0,277.0,2.0
IS,Scandinavia Europe,H,Iceland,2014.0,255.0,651342.0,34871.0,255.0,2.0
IS,Scandinavia Europe,H,Iceland,2015.0,273.0,658200.0,41134.0,273.0,1.0
IS,Scandinavia Europe,H,Iceland,2016.0,264.0,665058.0,50437.0,264.0,1.0
IS,Scandinavia Europe,H,Iceland,2017.0,278.0,676698.0,57139.0,278.0,1.0
IS,Scandinavia Europe,H,Iceland,2018.0,291.0,696900.0,56508.0,291.0,1.0
IS,Scandinavia Europe,H,Iceland,2019.0,297.0,713982.0,63738.0,297.0,1.0
IT,Southern Europe,H,Italy,1990.0,105761.0,113388720.0,17341.0,105761.0,8.0
IT,Southern Europe,H,Italy,1991.0,109004.0,113488238.0,18845.0,109004.0,8.0
IT,Southern Europe,H,Italy,1992.0,107069.0,113545846.0,21146.0,107069.0,8.0
IT,Southern Europe,H,Italy,1993.0,107424.0,113642500.0,19795.0,107424.0,8.0
IT,Southern Europe,H,Italy,1994.0,107260.0,113684784.0,19040.0,107260.0,8.0
IT,Southern Europe,H,Italy,1995.0,111062.0,113688816.0,18781.0,111062.0,7.0
IT,Southern Europe,H,Italy,1996.0,112619.0,113688394.0,19744.0,112619.0,7.0
IT,Southern Europe,H,Italy,1997.0,112988.0,113752728.0,20077.0,112988.0,7.0
IT,Southern Europe,H,Italy,1998.0,117418.0,113808758.0,19913.0,117418.0,7.0
IT,Southern Europe,H,Italy,1999.0,117761.0,113818218.0,19616.0,117761.0,7.0
IT,Southern Europe,H,Italy,2000.0,116435.0,113847048.0,21810.0,116435.0,7.0
IT,Southern Europe,H,Italy,2001.0,116377.0,113921384.0,22773.0,116377.0,7.0
IT,Southern Europe,H,Italy,2002.0,116079.0,113975014.0,23568.0,116079.0,7.0
IT,Southern Europe,H,Italy,2003.0,115058.0,114261012.0,22323.0,115058.0,7.0
IT,Southern Europe,H,Italy,2004.0,111455.0,114991800.0,22455.0,111455.0,6.0
IT,Southern Europe,H,Italy,2005.0,112165.0,115749506.0,23846.0,112165.0,6.0
IT,Southern Europe,H,Italy,2006.0,111095.0,116128428.0,29059.0,111095.0,6.0
IT,Southern Europe,H,Italy,2007.0,111647.0,116447488.0,27282.0,111647.0,6.0
IT,Southern Europe,H,Italy,2008.0,114217.0,117305750.0,25800.0,114217.0,6.0
IT,Southern Europe,H,Italy,2009.0,114843.0,118001172.0,27298.0,114843.0,6.0
IT,Southern Europe,H,Italy,2010.0,117612.0,118380286.0,26351.0,117612.0,6.0
IT,Southern Europe,H,Italy,2011.0,116468.0,118729380.0,28424.0,116468.0,6.0
IT,Southern Europe,H,Italy,2012.0,117546.0,118788414.0,27993.0,117546.0,6.0
IT,Southern Europe,H,Italy,2013.0,117534.0,119370454.0,26960.0,117534.0,6.0
IT,Southern Europe,H,Italy,2014.0,114317.0,121565336.0,25314.0,114317.0,5.0
IT,Southern Europe,H,Italy,2015.0,117974.0,121591224.0,27181.0,117974.0,5.0
IT,Southern Europe,H,Italy,2016.0,112948.0,121331102.0,29366.0,112948.0,5.0
IT,Southern Europe,H,Italy,2017.0,110816.0,121178890.0,29770.0,110816.0,5.0
IT,Southern Europe,H,Italy,2018.0,109689.0,120967946.0,28225.0,109689.0,5.0
IT,Southern Europe,H,Italy,2019.0,114488.0,119633346.0,30507.0,114488.0,5.0
LT,Northern Europe,LM,Lithuania,1997.0,3226.0,7176026.0,2341.0,3226.0,7.0
LT,Northern Europe,LM,Lithuania,1998.0,3262.0,7124522.0,2563.0,3262.0,6.0
LT,Northern Europe,LM,Lithuania,1999.0,3138.0,7072802.0,2659.0,3138.0,6.0
LT,Northern Europe,LM,Lithuania,2000.0,3112.0,7024148.0,3196.0,3112.0,6.0
LT,Northern Europe,UM,Lithuania,2001.0,3302.0,6973996.0,3708.0,3302.0,6.0
LT,Northern Europe,UM,Lithuania,2002.0,3287.0,6909274.0,4335.0,3287.0,6.0
LT,Northern Europe,UM,Lithuania,2003.0,3422.0,6862994.0,4482.0,3422.0,6.0
LT,Northern Europe,UM,Lithuania,2004.0,3512.0,6797858.0,4759.0,3512.0,6.0
LT,Northern Europe,UM,Lithuania,2005.0,3768.0,6710440.0,5551.0,3768.0,6.0
LT,Northern Europe,UM,Lithuania,2006.0,3848.0,6579670.0,7460.0,3848.0,6.0
LT,Northern Europe,UM,Lithuania,2007.0,4083.0,6499966.0,8049.0,4083.0,6.0
LT,Northern Europe,UM,Lithuania,2008.0,3939.0,6425210.0,8614.0,3939.0,6.0
LT,Northern Europe,UM,Lithuania,2009.0,3708.0,6367712.0,8954.0,3708.0,6.0
LT,Northern Europe,UM,Lithuania,2010.0,3709.0,6283952.0,8726.0,3709.0,6.0
LT,Northern Europe,UM,Lithuania,2011.0,3545.0,6105176.0,9969.0,3545.0,6.0
LT,Northern Europe,H,Lithuania,2012.0,3497.0,6007282.0,10898.0,3497.0,5.0
LT,Northern Europe,H,Lithuania,2013.0,3436.0,5943810.0,11627.0,3436.0,5.0
LT,Northern Europe,H,Lithuania,2014.0,3198.0,5886944.0,11653.0,3198.0,5.0
LT,Northern Europe,H,Lithuania,2015.0,3173.0,5842524.0,12512.0,3173.0,4.0
LT,Northern Europe,H,Lithuania,2016.0,3061.0,5777116.0,13677.0,3061.0,4.0
LT,Northern Europe,H,Lithuania,2017.0,2794.0,5695808.0,14496.0,2794.0,4.0
LT,Northern Europe,H,Lithuania,2018.0,2657.0,5617802.0,14567.0,2657.0,4.0
LT,Northern Europe,H,Lithuania,2019.0,2627.0,5588368.0,16664.0,2627.0,4.0
LU,Western Europe,H,Luxembourg,1990.0,648.0,758600.0,29114.0,648.0,6.0
LU,Western Europe,H,Luxembourg,1991.0,658.0,768800.0,32537.0,658.0,6.0
LU,Western Europe,H,Luxembourg,1992.0,647.0,779200.0,35910.0,647.0,6.0
LU,Western Europe,H,Luxembourg,1993.0,659.0,789500.0,36720.0,659.0,6.0
LU,Western Europe,H,Luxembourg,1994.0,631.0,800400.0,37723.0,631.0,5.0
LU,Western Europe,H,Luxembourg,1995.0,638.0,811300.0,41576.0,638.0,5.0
LU,Western Europe,H,Luxembourg,1996.0,669.0,823200.0,43919.0,669.0,5.0
LU,Western Europe,H,Luxembourg,1997.0,650.0,833700.0,44439.0,650.0,5.0
LU,Western Europe,H,Luxembourg,1998.0,664.0,844100.0,41537.0,664.0,5.0
LU,Western Europe,H,Luxembourg,1999.0,659.0,854700.0,41497.0,659.0,5.0
LU,Western Europe,H,Luxembourg,2000.0,662.0,867200.0,45481.0,662.0,4.0
LU,Western Europe,H,Luxembourg,2001.0,665.0,878000.0,48362.0,665.0,4.0
LU,Western Europe,H,Luxembourg,2002.0,673.0,888100.0,48247.0,673.0,4.0
LU,Western Europe,H,Luxembourg,2003.0,675.0,896600.0,43912.0,675.0,4.0
LU,Western Europe,H,Luxembourg,2004.0,695.0,909920.0,49628.0,695.0,4.0
LU,Western Europe,H,Luxembourg,2005.0,683.0,922460.0,53726.0,683.0,4.0
LU,Western Europe,H,Luxembourg,2006.0,679.0,938172.0,60499.0,679.0,4.0
LU,Western Europe,H,Luxembourg,2007.0,692.0,952374.0,65095.0,692.0,4.0
LU,Western Europe,H,Luxembourg,2008.0,709.0,967598.0,58420.0,709.0,4.0
LU,Western Europe,H,Luxembourg,2009.0,713.0,987000.0,50766.0,713.0,4.0
LU,Western Europe,H,Luxembourg,2010.0,740.0,1004132.0,53895.0,740.0,4.0
LU,Western Europe,H,Luxembourg,2011.0,705.0,1023680.0,59281.0,705.0,4.0
LU,Western Europe,H,Luxembourg,2012.0,713.0,1049706.0,67973.0,713.0,4.0
LU,Western Europe,H,Luxembourg,2013.0,711.0,1074078.0,64545.0,711.0,4.0
LU,Western Europe,H,Luxembourg,2014.0,655.0,1099360.0,62911.0,655.0,3.0
LU,Western Europe,H,Luxembourg,2015.0,654.0,1125916.0,60564.0,654.0,3.0
LU,Western Europe,H,Luxembourg,2016.0,642.0,1152498.0,67723.0,642.0,3.0
LU,Western Europe,H,Luxembourg,2017.0,636.0,1181334.0,71910.0,636.0,3.0
LU,Western Europe,H,Luxembourg,2018.0,627.0,1204010.0,66514.0,627.0,3.0
LU,Western Europe,H,Luxembourg,2019.0,661.0,1227788.0,67686.0,661.0,3.0
LV,Northern Europe,LM,Latvia,1997.0,2834.0,4889824.0,2449.0,2834.0,8.0
LV,Northern Europe,LM,Latvia,1998.0,2921.0,4841578.0,2572.0,2921.0,8.0
LV,Northern Europe,LM,Latvia,1999.0,2736.0,4798496.0,2668.0,2736.0,8.0
LV,Northern Europe,LM,Latvia,2000.0,2703.0,4763430.0,3305.0,2703.0,8.0
LV,Northern Europe,UM,Latvia,2001.0,2882.0,4706768.0,3869.0,2882.0,8.0
LV,Northern Europe,UM,Latvia,2002.0,2912.0,4641912.0,4471.0,2912.0,8.0
LV,Northern Europe,UM,Latvia,2003.0,2919.0,4598780.0,4454.0,2919.0,8.0
LV,Northern Europe,UM,Latvia,2004.0,2979.0,4553040.0,4616.0,2979.0,8.0
LV,Northern Europe,UM,Latvia,2005.0,3201.0,4499448.0,5426.0,3201.0,8.0
LV,Northern Europe,UM,Latvia,2006.0,3334.0,4455748.0,7570.0,3334.0,7.0
LV,Northern Europe,UM,Latvia,2007.0,3378.0,4417680.0,8527.0,3378.0,7.0
LV,Northern Europe,UM,Latvia,2008.0,3229.0,4383620.0,9185.0,3229.0,7.0
LV,Northern Europe,H,Latvia,2009.0,3209.0,4325668.0,10146.0,3209.0,7.0
LV,Northern Europe,UM,Latvia,2010.0,3226.0,4241008.0,8782.0,3226.0,7.0
LV,Northern Europe,UM,Latvia,2011.0,3083.0,4149210.0,9535.0,3083.0,7.0
LV,Northern Europe,H,Latvia,2012.0,3063.0,4089626.0,10666.0,3063.0,7.0
LV,Northern Europe,H,Latvia,2013.0,2971.0,4047650.0,11256.0,2971.0,6.0
LV,Northern Europe,H,Latvia,2014.0,2775.0,4002936.0,11124.0,2775.0,6.0
LV,Northern Europe,H,Latvia,2015.0,2582.0,3972192.0,12446.0,2582.0,6.0
LV,Northern Europe,H,Latvia,2016.0,2348.0,3937914.0,13595.0,2348.0,5.0
LV,Northern Europe,H,Latvia,2017.0,2270.0,3900232.0,14107.0,2270.0,5.0
LV,Northern Europe,H,Latvia,2018.0,2160.0,3868758.0,13809.0,2160.0,5.0
LV,Northern Europe,H,Latvia,2019.0,2153.0,3839936.0,15573.0,2153.0,5.0
MD,Eastern Europe,LM,Moldova,2006.0,5479.0,7179872.0,1086.0,5479.0,10.0
MD,Eastern Europe,LM,Moldova,2007.0,5347.0,7162220.0,1094.0,5347.0,10.0
MD,Eastern Europe,LM,Moldova,2008.0,5363.0,7145406.0,1271.0,5363.0,9.0
MD,Eastern Europe,LM,Moldova,2009.0,5363.0,7135024.0,1402.0,5363.0,9.0
MD,Eastern Europe,LM,Moldova,2010.0,5600.0,7127390.0,1653.0,5600.0,9.0
MD,Eastern Europe,LM,Moldova,2011.0,5168.0,7120860.0,2044.0,5168.0,9.0
MD,Eastern Europe,LM,Moldova,2012.0,5037.0,7119082.0,2427.0,5037.0,8.0
MD,Eastern Europe,LM,Moldova,2013.0,5089.0,7118994.0,2744.0,5089.0,8.0
MD,Eastern Europe,LM,Moldova,2014.0,5520.0,7115268.0,2705.0,5520.0,8.0
MD,Eastern Europe,LM,Moldova,2015.0,5829.0,7110318.0,2710.0,5829.0,7.0
MD,Eastern Europe,LM,Moldova,2017.0,5319.0,7101704.0,3131.0,5319.0,6.0
ME,Southern Europe,..,Montenegro,2002.0,1211.0,1216920.0,2236.0,1211.0,14.0
